safe_idx,rounds,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
3386,22,0.0,0.9999985786110355,1,44.888925462679495,70,70,71.66666984558105,4.082483073531701e-06
3390,22,1.0,0.9987512519551832,1,29.170034094036442,39,20,39.0,7.071075954854467e-06
3396,22,0.0,0.9999999999948754,1,43.783903063458474,121,0,98.49984741210938,4.999989104608811e-06
3401,22,0.0,0.999998266211686,0,44.527147912642945,70,70,69.99999889166688,1.0000022618136768e-05
3407,22,0.0,0.999896650695421,1,32.52958831956078,51,0,50.999969482421875,5.77350293074713e-06
3415,22,1.0,0.9054672921279384,1,18.850899553319024,18,0,35.333282470703125,3.3333334712339487e-06
3429,22,0.0,0.9999983988390178,1,44.52307858221631,70,70,70.00000000022342,7.071068104396856e-06
3448,22,1.0,0.9949652306379687,1,22.725960565810816,33,0,32.999999046325684,1.0000000413701846e-05
3449,22,0.0,0.9999990589483851,1,0.9802352522287174,66,0,13.61093976860062,0.9747886599842014
3450,22,1.0,0.9998863144226,1,33.352337867764064,50,50,49.99999999751987,7.071068104396856e-06
3471,22,0.0,0.9999982546991519,0,44.52091398025765,70,70,69.9999758549281,8.608564740636455e-07
3475,22,0.0,1.0,1,43.78221209796518,225,0,225.0000001192093,9.999994862585412e-06
3481,22,0.0,0.9999999999999996,1,43.78223039057744,158,0,157.9999999931876,7.071068104396856e-06
3482,22,0.0,0.9999982546991519,0,44.52091398025741,70,70,69.9999758549281,8.608564740636455e-07
3483,22,0.0,0.9999982521963344,0,44.52076316481476,70,70,70.00000706188176,6.051963118062098e-07
3493,22,1.0,0.9998727670866316,1,25.481912638574208,50,50,35.523442732988414,0.7902176464389796
3501,22,0.0,0.9999999990596189,1,43.80415282074649,100,0,100.00000095367432,1.0000000413701846e-05
3519,22,0.0,1.0,1,43.7822120937953,281,5,126.85816321406128,0.7093209570832701
3527,22,0.0,0.9999982522597427,0,44.51626976967506,70,70,70.00000250069255,1.0911985126045949e-06
3528,22,0.0,0.9999982521963344,0,44.52076316481517,70,70,70.00000706188176,6.051963118062098e-07
3532,22,1.0,0.9998976287580639,1,11.133268685800424,50,50,25.729795084160756,0.9217052853928038
3536,22,0.0,0.9999982755126807,0,44.49763137593373,70,70,69.99999950303774,9.326031940173417e-07
3544,22,0.0,0.9999999999999999,1,43.78221953881976,162,162,161.99999999189998,7.071068104396856e-06
3550,22,0.0,0.9999982522597427,0,44.516269769674985,70,70,70.00000250069255,1.0911985126045949e-06
3558,22,1.0,0.9204554441262464,1,10.892563562540504,18,5,17.99999999827132,1.000001151592547e-05
3573,22,0.0,0.9999998595234132,1,43.99612091108922,80,80,79.99999999697661,7.071068104396856e-06
3575,22,0.0,0.9999982522597427,0,44.51626976967507,70,70,70.00000250069255,1.0911985126045949e-06
3577,22,1.0,0.9998631841218734,0,32.259872223488216,50,50,49.99999999969003,3.16227779099239e-06
3586,22,0.0,0.9999990589483851,1,0.9802352522218123,66,0,13.61093976860062,0.9747886599842014
3596,22,0.0,0.9999982546991519,0,44.5209139802576,70,70,69.9999758549281,8.608564740636455e-07
3610,22,0.0,0.9999982521963344,0,44.52076316481542,70,70,70.00000706188176,6.051963118062098e-07
3614,22,1.0,0.9998923368165854,1,32.553920387153234,50,20,50.0,7.07106025393053e-06
3619,22,0.0,0.9999982631136068,1,44.51715764301175,70,70,69.99998686863908,1.0000005964815199e-05
3633,22,0.0,0.9999998594844367,1,43.995714038543575,80,80,79.99999999863367,5.000000206850923e-06
3635,22,0.0,1.0,1,43.78221217335055,198,5,197.99999998097786,1.0000000413701846e-05
3639,22,0.0,0.9999984568475772,0,44.51340484855263,70,70,69.99999999994756,1.147050699177361e-06
3641,22,0.0,0.9999982521963344,0,44.520763164814895,70,70,70.00000706188176,6.051963118062098e-07
3645,22,0.0,0.9999999832985894,1,43.87113359778555,88,0,87.99999988079071,7.071052403455487e-06
3665,22,0.0,0.9999984568475772,0,44.513404848553996,70,70,69.99999999994756,1.147050699177361e-06
3667,22,0.0,0.9999982580519285,1,44.51593579802873,70,70,74.28570270438114,3.7796406902061125e-06
3668,22,0.0,0.9999982675463569,0,44.529009871801584,70,70,69.99999929569502,3.7796406902061125e-06
3684,22,0.0,0.9999998854581252,0,44.0358283921927,80,80,79.99999999852957,7.071075954854467e-06
3693,23,0.0,0.9999999959139392,1,45.846952093979915,95,5,95.00000000125146,5.77350293074713e-06
3702,23,0.0,0.9999998330654719,1,46.17836165874477,80,80,79.99999999378697,9.999994862585412e-06
3706,23,0.0,0.9999978719280578,0,41.90982766794812,70,70,69.99999266883901,5.912776255317478e-07
3708,23,0.0,0.9999981180175451,0,41.92190565640661,70,70,69.99999979138376,1.117984383219641e-06
3710,23,0.0,0.9999979000640422,0,41.957298749504396,70,70,69.99999996684066,9.167545089287772e-07
3714,23,0.0,0.9999979000640422,0,41.95729874950451,70,70,69.99999996684066,9.167545089287772e-07
3724,23,1.0,0.9998519796659301,1,4.988217275742621,50,50,49.999999998985075,7.07106025393053e-06
3725,23,0.0,1.0,1,45.768182179505835,201,0,200.999999990403,7.071075954854467e-06
3739,23,1.0,0.9406753646062147,1,11.596352999770978,21,0,21.000000715255737,5.773512545552158e-06
3754,23,0.0,0.9999999999999913,1,45.76830613910331,148,0,147.9999771118164,5.7735221603411745e-06
3765,23,0.0,0.9999169360964282,1,0.4644059951640466,53,0,12.529012712791882,0.9854487384335997
3773,23,0.0,0.9999998477723807,1,46.116349591148186,80,80,79.99999999218788,1.0000000413701846e-05
3778,23,1.0,0.8017677468227161,1,6.1555891539116665,13,5,12.999999999679858,9.999989311465896e-06
3780,23,0.0,0.9999978719280578,0,41.909827667948356,70,70,69.99999266883901,5.912776255317478e-07
3782,23,1.0,0.9998470253782226,0,6.522680330817383,50,50,49.99999999972012,3.015101854421865e-06
3793,23,1.0,0.8000981848324238,1,5.83211287282354,13,5,15.000352141028088,0.9928214805237423
3796,23,1.0,0.8337960597772477,1,7.608405002657023,15,0,15.000043869018555,7.071068104396856e-06
3803,23,0.0,0.9999998258351465,0,46.17939897286411,80,80,79.99999999989404,1.458640258731278e-06
3805,23,0.0,0.9999998284853331,1,46.17901247810672,80,80,79.99999999680725,7.071075954854467e-06
3806,23,0.0,0.9999980027229491,0,41.89740524615207,70,70,69.99996570134827,1.249966744579624e-06
3813,23,0.0,0.9999857472715226,1,49.80892300005654,61,0,120.9998779296875,5.77350293074713e-06
3820,23,1.0,0.999244150041179,1,5.229084400016241,43,5,42.31120300292969,0.5554607117518945
3838,23,0.0,0.9999978749205549,0,41.9095028008336,70,70,70.00000300011413,8.363919702007612e-07
3840,23,0.0,1.0,1,45.76818220025688,193,0,192.99999998186408,9.999994862585412e-06
3849,23,0.0,0.999997901731321,0,41.956006472373105,70,70,70.00000011582901,2.5820105035749957e-06
3860,23,0.0,0.9999998526593425,0,46.1841740935887,80,80,79.99999999982828,1.857033860512689e-06
3867,23,0.0,0.9999979030402067,0,41.95693142163032,70,70,69.99999977054668,2.0412415367658507e-06
3870,23,0.0,0.9999978767802425,0,41.930163973328696,70,70,69.9999916173605,1.178699746761626e-06
3872,23,0.0,0.999999998738108,1,45.81182088874834,100,0,99.99999713897705,7.071068104396856e-06
3873,23,0.0,0.999997901731321,0,41.95600647089057,70,70,70.00000011582901,2.5820105035749957e-06
3877,23,0.0,1.0,1,45.76818097665633,244,0,243.99999970197678,5.77350293074713e-06
3884,23,0.0,0.9999978997445754,1,41.9005517956528,70,70,70.00000001744101,1.0000000413701846e-05
3905,23,1.0,0.9729098680821763,0,16.21216865216445,25,5,25.500030517578125,7.07106025393053e-06
3932,23,1.0,0.9735178198698173,1,16.95482238034706,25,0,25.0,1.0000005964815199e-05
3945,23,0.0,0.9999978781699702,0,41.91835047666153,70,70,70.00002106228457,5.77353177511418e-06
3947,23,0.0,0.9999979030402067,0,41.95693142163019,70,70,69.99999977054668,2.0412415367658507e-06
3963,23,0.0,0.9999979260279946,1,41.890045386264866,70,70,70.0000000053588,1.0000000413701846e-05
3967,23,0.0,0.9999982200046887,1,42.14082189246837,70,70,69.99999999743763,7.071068104396856e-06
3970,23,0.0,0.9999999999999765,1,45.76844398823137,140,140,139.9999999932052,7.07106025393053e-06
3992,23,0.0,0.9999995820851564,1,46.505255860523654,76,0,103.00003051757812,4.472136140012669e-06
3996,23,0.0,0.9999998258351465,0,46.17939897286392,80,80,79.99999999989404,1.458640258731278e-06
3998,23,1.0,0.7450688254204509,1,0.08311263450463983,11,0,7.685371618289969,0.9986289954508805
4002,23,0.0,1.0,1,45.76818097495787,258,5,257.99999998726344,7.07106025393053e-06
4004,23,0.0,0.9999980336547457,0,42.051145170630015,70,70,69.99999999988574,1.6221062136499018e-06
4019,23,0.0,0.9999978977886235,1,41.932185023075526,70,70,69.99999989141136,5.000000206850923e-06
4025,23,0.0,0.9999979106689431,1,41.88764332773686,70,70,69.99999999984173,4.999989104608811e-06
4029,23,0.0,0.9999979000640422,0,41.95729875612473,70,70,69.99999996684066,9.167545089287772e-07
4030,23,0.0,0.9999999999999577,1,45.76833384342193,141,5,140.99999999542342,5.77350293074713e-06
4034,23,1.0,0.9998765742594341,1,5.680224212703995,50,20,49.99999976158142,5.7734837010890375e-06
4035,23,0.0,0.9999979030402067,0,41.956920574925654,70,70,69.99999977054668,2.0412415367658507e-06
4047,23,1.0,0.9999096243009,1,4.2152572455373924,50,50,49.999999995089944,1.000001151592547e-05
4049,23,0.0,0.9999998526410233,0,46.18525651554411,80,80,80.0000000004164,1.6666667356169743e-06
4057,23,1.0,0.9993765067166385,1,14.214391032428518,42,5,41.99999999824844,7.071068104396856e-06
4066,23,0.0,0.9999998528789696,0,46.18511690868573,80,80,79.99999999980722,2.4253671214218124e-06
4088,23,0.0,0.9999999999386895,1,45.78313032925365,110,5,109.99999998900026,9.999978209217621e-06
4098,23,0.0,0.9999999999967739,1,45.77062282128403,124,5,123.99999999380745,7.071068104396856e-06
4102,23,1.0,0.9998516451062461,0,5.085674661137424,50,50,49.99999999997254,9.623658592979625e-07
4104,23,1.0,0.9998430877194131,0,6.487637824990115,50,50,49.9999999997182,3.015101854421865e-06
4105,23,0.0,0.9999979045773678,1,41.89338688888755,70,70,69.99999994249583,7.071075954854467e-06
4134,23,0.0,0.9999978767802425,1,41.930198494779766,70,70,70.00000676266293,7.0710916557435415e-06
4140,23,0.0,0.9999978719280578,0,41.909849354734625,70,70,69.99999266883901,5.912776255317478e-07
4146,23,0.0,0.9999980497382339,1,41.90015782493595,70,70,70.00000286159654,7.07106025393053e-06
4151,23,0.0,0.999999999999647,1,45.768962500602086,133,0,132.99999999623105,7.071068104396856e-06
4152,23,0.0,0.9999999999695646,1,45.77561349218296,115,5,114.99999999544525,7.071075954854467e-06
4155,23,0.0,0.9999998297195066,1,46.180592359191365,80,80,79.99999999236685,9.999983760343299e-06
4162,23,0.0,1.0,1,45.76818098450068,225,0,224.9999998807907,7.071075954854467e-06
4170,23,0.0,0.9999978719280578,0,41.90982766794821,70,70,69.99999266883901,5.912776255317478e-07
4180,23,0.0,0.9999978749205549,0,41.90950280083379,70,70,70.00000300011413,8.363919702007612e-07
4196,23,0.0,0.9999998801950374,1,46.134011483710964,81,0,80.99999999358712,1.000001151592547e-05
4225,23,0.0,0.9999998526410233,0,46.185256515544104,80,80,80.0000000004164,1.6666667356169743e-06
4231,23,0.0,0.9999978719280578,0,41.909827667948164,70,70,69.99999266883901,5.912776255317478e-07
4257,23,1.0,0.9903274518450431,1,21.628258554217183,31,0,31.000003814697266,7.07106025393053e-06
4262,23,0.0,0.9999998503631127,0,46.189466625651434,80,80,79.99999999945516,3.3333334712339487e-06
4267,23,0.0,0.9999999999999774,0,45.76842755226399,140,140,139.9999999970952,5.77350293074713e-06
4268,23,0.0,0.9999978720243624,0,41.919149373110685,70,70,70.00000866451846,1.0316296774548874e-06
4274,23,0.0,0.9999978976504525,1,41.89558005712636,70,70,70.00000117929221,7.071068104396856e-06
4278,23,0.0,0.9999982132873511,1,42.14245041664005,70,70,69.99999999915023,7.071075954854467e-06
4279,23,0.0,0.9999978932081335,1,47.13752436958779,70,70,87.42404237706572,0.8427006644299834
4288,23,0.0,0.9999999999999952,0,45.768346418833765,148,148,147.99999999982623,1.3735767208452505e-06
4296,23,1.0,0.9987494258315521,1,19.7006370232552,40,5,40.0000000009414,1.0000000413701846e-05
4297,23,1.0,0.9902695673392362,1,21.798474355952802,31,0,31.0,5.000000206850923e-06
4305,23,0.0,0.9999998526593425,0,46.184174093588396,80,80,79.99999999982828,1.857033860512689e-06
4308,23,0.0,0.9999981180175451,0,41.921894809706906,70,70,69.99999979138376,1.117984383219641e-06
4315,23,0.0,0.9999998526593425,0,46.18417409358865,80,80,79.99999999982828,1.857033860512689e-06
4321,23,1.0,0.854658920675417,1,7.310420195440534,15,5,14.999999999618012,5.773512545552158e-06
4323,23,1.0,0.8681550559094114,1,7.5528676481452885,16,0,16.000000000669232,7.071068104396856e-06
4324,23,1.0,0.9994214486806281,1,10.509508478780527,43,20,43.00000002980232,7.07106025393053e-06
4328,23,0.0,0.9999951873047016,1,13.314596027006536,64,20,63.99999999680004,7.071068104396856e-06
4338,23,0.0,0.9999999999998752,1,45.76867618977561,137,0,136.99993896484375,1.0000005964815199e-05
4340,23,0.0,0.9999978719280578,0,41.909838513129266,70,70,69.99999266883901,5.912776255317478e-07
4343,23,0.0,0.9999999999971927,1,45.77045355441983,125,5,84.86401557922363,0.7540337771765843
4351,23,0.0,0.9999980355048745,0,41.903846268877516,70,70,70.00000574104062,1.796038139363525e-06
4357,23,0.0,1.0,1,45.76818548695097,177,177,176.9999999941,5.77350293074713e-06
4363,23,0.0,0.9999981180175451,0,41.92190565641138,70,70,69.99999979138376,1.117984383219641e-06
4366,23,1.0,0.9993963644597706,1,4.078086485462904,44,5,43.99999999822282,7.071068104396856e-06
4368,23,0.0,0.9999978749205549,0,41.909502800836925,70,70,70.00000300011413,8.363919702007612e-07
4380,23,0.0,0.9999998536523411,1,46.19697381760635,80,80,79.99999999916784,5.000000206850923e-06
4396,23,0.0,0.9999980027229491,0,41.89740525124668,70,70,69.99996570134827,1.249966744579624e-06
4408,23,0.0,0.9999979653863248,1,41.98150163372324,70,70,69.99999999662441,7.071068104396856e-06
4416,23,0.0,0.9999998528719872,0,46.184955596516865,80,80,79.99999999969006,3.16227779099239e-06
4423,23,0.0,0.9999978720243624,0,41.91914937311279,70,70,70.00000866451846,1.0316296774548874e-06
4427,23,0.0,0.9999998371141511,1,46.17846556635209,80,80,79.9999999961014,7.071068104396856e-06
4441,23,0.0,0.9999998526593425,0,46.184174092996244,80,80,79.99999999982828,1.857033860512689e-06
4443,23,0.0,0.999999850415337,0,46.18972145206505,80,80,79.99999999509649,1.0000000413701846e-05
4444,23,0.0,0.9999999999999998,1,45.768213929577534,162,162,161.99999999460854,5.77350293074713e-06
4454,23,1.0,0.995078695344462,1,21.159096803338194,34,0,33.99999998975545,7.071068104396856e-06
4457,23,1.0,0.9998552190509312,0,6.5932208726104,50,50,49.999999998454214,7.071068104396856e-06
4460,23,0.0,1.0,1,45.76818312032793,184,5,183.9999999949988,7.071068104396856e-06
4482,23,0.0,0.9999948801327668,1,13.994467775938476,65,0,65.00000000180444,7.071075954854467e-06
4498,23,0.0,0.9999978749205549,0,41.909513640920366,70,70,70.00000300011413,8.363919702007612e-07
4501,23,1.0,0.8252934799623995,1,36.668461374931894,14,0,42.2000732421875,4.472136140012669e-06
4511,23,0.0,0.9999978749205549,0,41.90951364092134,70,70,70.00000300011413,8.363919702007612e-07
4516,23,1.0,0.9633308187416171,1,16.00506585540894,24,5,24.0,7.071083805303362e-06
4528,23,0.0,0.9999978749205549,0,41.90951364601506,70,70,70.00000300011413,8.363919702007612e-07
4529,23,0.0,0.9999999999999961,1,45.76826443482102,151,0,150.99999998633052,1.0000000413701846e-05
4540,23,0.0,0.9999978720243624,0,41.919149373110656,70,70,70.00000866451846,1.0316296774548874e-06
4543,23,0.0,0.9999980336547457,0,42.051145170630186,70,70,69.99999999988574,1.6221062136499018e-06
4558,23,0.0,0.9999999999999952,0,45.768346418834014,148,148,147.99999999982623,1.3735767208452505e-06
4559,23,0.0,1.0,1,45.76818199927566,221,39,220.99999999447502,5.000000206850923e-06
4563,23,0.0,0.9999978719280578,0,41.909838508037986,70,70,69.99999266883901,5.912776255317478e-07
4568,23,0.0,1.0,1,45.76818112339179,203,0,108.7501220703125,3.5355497530875026e-06
4571,23,1.0,0.9998519796659301,0,4.988217280839211,50,50,49.9999999998927,1.8569441812244314e-06
4577,23,0.0,0.9999978986543577,0,41.957967019527416,70,70,70.00000001897146,9.999994862585412e-06
4580,23,0.0,0.9999978925080445,1,41.89625546728576,70,70,69.9999997743908,7.071068104396856e-06
4588,23,0.0,0.9999979084168159,1,41.95817285826452,70,70,70.00000064498823,7.071099506175005e-06
4614,23,0.0,0.9999998336699718,1,46.178942813583696,80,80,79.9999999967283,7.07106025393053e-06
4617,23,0.0,0.9999980393431257,0,41.90342804659749,70,70,70.00000382168503,3.7796553770633905e-06
4620,23,0.0,1.0,1,13.987312884694493,187,0,23.889488220214844,0.9707919580337064
4631,23,1.0,0.9999096243009,1,4.2152572466569,50,50,49.999999995089944,1.000001151592547e-05
4633,23,0.0,0.9999998258351465,0,46.17939897796097,80,80,79.99999999989404,1.458640258731278e-06
4634,23,0.0,0.9999999999944598,1,45.771256148262985,122,0,122.0,7.071075954854467e-06
4635,23,0.0,0.9999980801719792,1,10.151190932476938,70,70,22.7969297304659,0.9786229291858589
4641,23,0.0,0.9999998258351465,0,46.17939897286422,80,80,79.99999999989404,1.458640258731278e-06
4646,23,0.0,1.0,1,45.76818286291843,188,5,188.0,7.07106025393053e-06
4650,23,1.0,0.9922222633471104,1,21.4303015810563,30,31,29.99999999865511,7.07106025393053e-06
4660,23,0.0,0.999999999999647,1,45.76896351557797,133,0,132.99999999623105,7.071068104396856e-06
4676,23,0.0,0.9999978719280578,0,41.90983850796005,70,70,69.99999266883901,5.912776255317478e-07
4681,23,0.0,0.9999909834564769,1,14.074520412169415,62,5,61.999999993944144,9.999983760343299e-06
4682,23,1.0,0.9735178198698173,1,16.95482238037386,25,0,25.0,1.0000005964815199e-05
4698,23,0.0,0.9999978719280578,0,41.90983850803481,70,70,69.99999266883901,5.912776255317478e-07
4703,23,0.0,0.9998094483088804,1,35.6888880985945,49,0,49.00000071525574,9.999989311465896e-06
4705,23,0.0,0.9999980027229491,0,41.89740524614955,70,70,69.99996570134827,1.249966744579624e-06
4706,23,0.0,0.9999982294737297,0,41.66117173456053,70,70,69.99999999987278,1.889776283931974e-06
4711,23,0.0,1.0,1,45.76818200575542,220,5,219.99999237060547,1.0000005964815199e-05
4718,23,0.0,0.9999980093275193,1,50.17169446794945,70,70,73.65017108240907,0.6160828564912043
4720,23,0.0,0.9999978720243624,0,41.91916022490993,70,70,70.00000866451846,1.0316296774548874e-06
4722,23,0.0,0.9999978720243624,0,41.9191602131972,70,70,70.00000866451846,1.0316296774548874e-06
4732,23,0.0,0.9999998258351465,0,46.17939897286379,80,80,79.99999999989404,1.458640258731278e-06
4735,23,0.0,0.9999999999999946,1,45.76836139451158,148,148,147.99999998590192,9.999989311465896e-06
4739,23,0.0,0.9999999999999661,1,45.768318193479615,142,5,141.9999999940052,7.071068104396856e-06
4743,23,1.0,0.9986183219836623,1,11.765853807042262,39,20,38.99999999627471,5.77349331592609e-06
4748,23,1.0,0.9998519796659301,1,4.988217275741944,50,50,49.999999998985075,7.07106025393053e-06
4750,23,1.0,0.9998516451062461,0,5.085674661173837,50,50,49.99999999997254,9.623658592979625e-07
4752,23,1.0,0.9999096243009,1,4.21525725476404,50,50,49.999999995089944,1.000001151592547e-05
4754,23,0.0,0.9999978767802425,0,41.9301531266312,70,70,69.9999916173605,1.178699746761626e-06
4766,23,0.0,0.9999979516564658,1,47.180762908800894,70,70,79.33737340357143,0.7463145001915228
4778,23,0.0,0.9999999999999964,1,0.3137527309122098,151,0,13.130752563476562,0.9941185242411801
4781,23,0.0,0.9999999999858454,1,45.77334405274688,118,5,117.99999999410774,7.071068104396856e-06
4801,23,0.0,0.9999996441864294,1,46.37132127357268,76,0,75.9999999986715,7.07106025393053e-06
4804,23,1.0,0.9998430877194131,0,6.4876378250215945,50,50,49.9999999997182,3.015101854421865e-06
4808,23,0.0,0.9999999999698477,1,45.77504102403227,115,0,114.99999998910998,1.0000005964815199e-05
4809,23,0.0,0.9999999919065767,1,45.87298323475644,92,0,76.50006103515625,7.071068104396856e-06
4811,23,0.0,0.9999978887307063,0,41.89646482834237,70,70,69.99999902029805,7.071099506175005e-06
4815,23,1.0,0.9947074268025963,1,22.75215470927952,32,5,31.999999999514166,4.9999780023420455e-06
4820,23,0.0,0.9999942838104859,1,13.909392398962636,65,5,65.00000000372529,7.071068104396856e-06
4838,23,0.0,0.9999978767802425,0,41.93016397332865,70,70,69.9999916173605,1.178699746761626e-06
4845,23,0.0,0.9999933820620069,1,14.186510204689707,63,0,62.99999999822593,1.0000000413701846e-05
4851,23,0.0,0.9999978720243624,0,41.91914937312697,70,70,70.00000866451846,1.0316296774548874e-06
4854,23,0.0,0.9999978719280578,0,41.90982766794803,70,70,69.99999266883901,5.912776255317478e-07
4862,23,0.0,0.9999978720243624,0,41.91914937311277,70,70,70.00000866451846,1.0316296774548874e-06
4864,23,1.0,0.9998519796659301,0,4.988217275741691,50,50,49.9999999998927,1.8569441812244314e-06
4865,23,0.0,0.9999999730522644,1,45.884760467868446,87,0,86.99999999926999,4.999989104608811e-06
4882,23,0.0,0.9999978749205549,0,41.90951364091077,70,70,70.00000300011413,8.363919702007612e-07
4884,23,0.0,0.9999998258351465,0,46.17939897286344,80,80,79.99999999989404,1.458640258731278e-06
4886,23,0.0,0.9999978719280578,0,41.90983850803206,70,70,69.99999266883901,5.912776255317478e-07
4892,23,1.0,0.9998462707421499,1,6.493662644448608,50,50,49.99999999863168,5.773512545552158e-06
4899,23,0.0,0.9999998529328127,0,46.18536757790911,80,80,78.82810974166998,0.5712619656039816
4902,23,0.0,0.9999981675541826,0,42.115067423178196,70,70,69.99999999810267,7.071068104396856e-06
4908,23,0.0,0.9999999999999947,0,45.76835725517081,148,148,147.9999999989764,3.3333334712339487e-06
4915,23,0.0,0.9999998258351465,0,46.179398972865734,80,80,79.99999999989404,1.458640258731278e-06
4925,23,0.0,0.999999997455176,1,45.82952686200317,97,0,96.99999997764826,7.071052403455487e-06
4928,23,0.0,0.9999980355048745,0,41.90384626890578,70,70,70.00000574104062,1.796038139363525e-06
4930,23,0.0,0.9999978767802425,0,41.930153126616204,70,70,69.9999916173605,1.178699746761626e-06
4936,24,1.0,0.7399305787553465,1,3.1271285426753788,12,0,11.999999998846668,1.0000005964815199e-05
4938,24,0.0,0.9999999999999613,1,40.29037741380705,140,140,139.99999999300002,7.071068104396856e-06
4943,24,1.0,0.9998229811868443,1,36.11646964374956,50,50,49.999999997500026,7.071068104396856e-06
4944,24,1.0,0.9912899947141542,1,23.571371152102888,30,5,29.9999999985,7.071068104396856e-06
4947,24,0.0,0.9999974731195702,1,41.73964988089932,70,70,69.99999999321881,9.999994862585412e-06
4952,24,0.0,0.9999998098997348,0,40.73889434442198,80,80,79.9999999961089,7.071068104396856e-06
4964,24,0.0,0.9999973351897805,1,41.74263310433021,70,70,69.99999999649995,7.071068104396856e-06
4975,24,0.0,0.9999974903880957,1,41.739770875327615,70,70,69.99999999650007,7.07106025393053e-06
4982,24,1.0,0.9998524762105248,1,3.059542328514027e-09,50,20,1.3990503160064265,0.9996089316768432
4990,24,0.0,0.9999974822519809,1,41.61538397425907,70,70,69.99999999300547,1.0000005964815199e-05
4991,24,0.0,0.9999973100368084,0,41.72715264164861,70,70,69.99999999985936,5.800936120695392e-07
4995,24,0.0,0.9999997887002194,1,40.71727831935542,80,80,79.99999999600003,7.071068104396856e-06
4999,24,0.0,0.9999996739236063,0,40.65378533015733,77,0,76.99999999925096,3.16227779099239e-06
5002,24,0.0,0.999997310153998,0,41.71835614563394,70,70,70.00000000029135,9.951476965584755e-07
5007,24,0.0,0.999997345106611,0,41.68234760890565,70,70,69.99999999995346,9.054218251087256e-07
5009,24,0.0,0.9999999999999339,1,40.29037881429457,142,0,141.99999999526668,5.77350293074713e-06
5019,24,1.0,0.9389436373419617,1,11.347419524729524,20,20,19.999999997999993,1.0000000413701846e-05
5023,24,0.0,0.9999974483291049,1,41.75092407308154,70,70,69.99999999348074,9.999994862585412e-06
5035,24,1.0,0.7792201336645926,1,4.1947598793566545,13,0,12.999999999367683,7.071075954854467e-06
5048,24,0.0,0.9999999999998855,1,40.29051475996267,138,5,137.9999999965503,5.000000206850923e-06
5050,24,0.0,0.9998574672123786,1,32.776687158901225,51,0,50.999999997450004,7.071068104396856e-06
5051,24,0.0,0.999997353605548,1,41.68183463317753,70,70,69.99999999357554,9.999994862585412e-06
5054,24,0.0,1.0,1,0.00011273657304722237,300,5,12.318584249055057,0.9992180172427934
5057,24,0.0,0.9999973100368084,0,41.72715264181392,70,70,69.99999999985936,5.800936120695392e-07
5058,24,0.0,0.9999999469330471,1,40.55173242972012,86,5,85.99999999570008,7.071075954854467e-06
5069,24,0.0,0.9999974731195702,0,41.73964988089937,70,70,69.99999999989905,1.2216226052677378e-06
5080,24,0.0,0.9999997355182949,1,40.77680387440902,80,70,79.999999998,5.000000206850923e-06
5082,24,1.0,0.9997228032726646,1,37.179384051948375,47,5,46.99999999765,7.071068104396856e-06
5090,24,0.0,0.9999973100368084,0,41.727152641661554,70,70,69.99999999985936,5.800936120695392e-07
5094,24,0.0,0.9999973680022683,0,41.66734029913054,70,70,69.99999999917193,3.5355183512396278e-06
5111,24,0.0,0.9999377457308463,1,43.520560983740204,55,0,54.99999999755528,7.071083805303362e-06
5116,24,1.0,0.9998091118426411,1,36.83809136315642,50,5,49.999999997558916,7.07106025393053e-06
5118,24,0.0,0.9999998099003164,1,3.546182796004739e-11,80,0,0.0019024594803750425,0.9999999997609095
5119,24,0.0,0.9999973160803786,0,41.707918526951595,70,70,69.99999999992933,1.1470990928362448e-06
5120,24,0.0,0.9999977846264336,1,41.95756064233335,70,70,71.42856979370117,3.7796406902061125e-06
5126,24,0.0,0.9999999981197528,1,40.34113016852048,100,5,99.99999999758548,5.000000206850923e-06
5128,24,0.0,0.9999973160803786,0,41.70791852695143,70,70,69.99999999992933,1.1470990928362448e-06
5132,24,1.0,0.9987904469404839,1,31.047519990346984,41,0,40.99999999897556,5.000000206850923e-06
5142,24,0.0,0.999997359303112,1,41.683428528909566,70,70,69.99999999773375,5.77350293074713e-06
5149,24,0.0,0.9999999999999596,1,40.290323526244464,144,5,143.99999998560816,1.0000005964815199e-05
5152,24,0.0,0.9999973306472767,1,41.72303689813178,70,70,69.99999999300005,1.0000000413701846e-05
5168,24,0.0,0.9999976169742847,0,41.717202731383644,70,70,69.99999999991796,1.0975390570354638e-06
5177,24,0.0,0.9999973137484558,0,41.727498039887536,70,70,69.99999999995492,8.167141441133452e-07
5187,24,0.0,0.9999999642509679,1,40.53600680730074,86,5,85.99999999569998,7.071068104396856e-06
5191,24,0.0,0.999997310153998,0,41.718356145633756,70,70,70.00000000029135,9.951476965584755e-07
5216,24,0.0,0.9999973309708028,0,41.73995060636853,70,70,69.99999999779192,5.77350293074713e-06
5221,24,0.0,0.999999767196343,1,40.722857748707305,80,70,79.99999999600546,7.07106025393053e-06
5222,24,0.0,0.9999997709051481,0,40.72222989826817,80,80,79.99999999985587,1.360786898368844e-06
5223,24,0.0,0.9999973100368084,0,41.7271526428606,70,70,69.99999999985936,5.800936120695392e-07
5229,24,0.0,0.9999987532513734,1,41.41175916181341,72,0,71.99999999760001,5.7735221603411745e-06
